,Usernames
3837,ldelao76
3838,ellepolloloca
3839,qxz923
3840,MaisyS12
3841,parkercpayne
3842,RepDarrenSoto
3843,carpediemer52
3844,lizzy3905
3845,Sarah_Swig
3846,AneJonivloP
3847,GenXUrbanHippie
3848,hollyplotnick
3849,sarahndipity_00
3850,dr_moayedi
3851,GreenNTheGhetto
3852,nicolecata
3853,Feminizzzm
3854,trustinkind
3855,BlueWaveRises
3856,AndreaCarlaSM
3857,AudreyBusby
3858,kelsey_lester
3859,xoIindsey
3860,iblendedthat
3861,donkey_sauce_
3862,adammspecht
3863,Susacello
3864,emcarmichael
3865,cuhhhlaire
3866,dillman_diana
3867,TheAnjEffect
3868,Destynnee
3869,DustyGinner
3870,leahmgordon
3871,pickledquips
3872,jpfiorillo
3873,V4DC2
3874,PPActionCA
3875,MsYeseniaChavez
3876,mclemoremr
3877,puppyfl0wer
3878,marschaebee
3879,keep_summe_safe
3880,mnlizzy
3881,atticaforky
3882,thejoshuablog
3883,rdbarson
3884,pursequest
3885,MindfulTShirt
3886,b_macbain
3887,sam_Mantha_Love
3888,doccrearperry
3889,FaithFlaherty8
3890,walk4choicesea
3891,ThesierLisa
3892,jaceybyers
3893,k_kameron
3894,Marina_Liz
3895,yesthisisk_wade
3896,emilysbishop
3897,LSalmiery
3898,bonradcenz
3899,maggie_rousseau
3900,GrowinJo
3901,kat_victorious
3902,popconnect
3903,evathegem
3904,jenny_vanyur
3905,bfred34
3906,BDixonPop
3907,SchmOprah
3908,LydCatherine
3909,TrumpMiloLover1
3910,kathrynjoseph19
3911,PPAAWest
3912,peterrawet
3913,twtbawbags
3914,JudithMPriest
3915,_zbulls
3916,HannonDona
3917,emilyanneck
3918,BeCauseDC
3919,qwiinlina
3920,colemancm
3921,JanesDueProcess
3922,SwartzSabrina
3923,SRHRCommission
3924,Koool76154513
3925,SydneySpreck
3926,mamaria33
3927,EmergeIowa
3928,Danioreganx
3929,kc1234567890000
3930,WIN_NYC
3931,TrumpSucksEh
3932,moylan_kathy
3933,LisaSimpsonLib
3934,ByTheFolks
3935,joshua_brits
3936,clintonhallphd
3937,RachelEClement
3938,FrejaWunjo
3939,FrlesFemmeFtle
3940,Okay_lk
3941,jelyse94
3942,cancerslayer13
3943,NoOneAskedUDoc
3944,notbaileyy
3945,annaliviful
3946,luckychick5
3947,DianeGallagher
3948,Sanjuanjame
3949,Bsgskico
3950,mariafergus1
3951,BrendaWhorley2
3952,Thursday_blue_
3953,AbortionSurviv1
3954,ColetteSage
3955,Courtne18549880
3956,dragoonartist
3957,MN4Access
3958,LindaCa02408644
3959,USPoliticalTalk
3960,Ari_L_5
3961,VagStrong
3962,alranztweets
3963,LtGovDennyHeck
3964,dawnlaguens
3965,cbpolis
3966,abby518x
3967,northernstar171
3968,ChloePolitiCat
3969,rocky_95
3970,martel4u64
3971,kls_kare
3972,Beckybunchtvrg
3973,callieparker
3974,DanielBleiberg
3975,MalindaFrevert
3976,natashalgonz
3977,slgilmer
3978,TonyAaronII
3979,mzjananiflores
3980,RebeccaSeetahal
3981,kalistanislaws1
3982,BlackWomensRJ
3983,Andrew_Green_CA
3984,cantucjoseph812
3985,BasicBipartisan
3986,bhowmickanamik2
3987,HussainTopu083
3988,shroomtester
3989,OVaincra
3990,kchau_03
3991,PCWA_
3992,Ethanfeminist
3993,pedrofuego
3994,mira_897
3995,Bre_BreC20
3996,KidCasteel
3997,bananastandB
3998,TheDonkeysAss1
3999,AnMuthus
4000,hartwig_bill
4001,MarienRajan
4002,RDuberstein
4003,joiedevivre3005
4004,_katiekins
4005,VivaLaRed_
4006,MikeCzin
4007,chgrimaldi
4008,daniellerobbio
4009,renurayasam
4010,CHINWAG2day
4011,Justinseagull36
4012,Mr_Antifather
4013,ScorpTx
4014,DrWAVeSportCd1
4015,dazzledtodeath
4016,AtSignCNP
4017,dowhatisright10
4018,katrine1122
4019,PointLomaPam
4020,lizavanmol
4021,RepRoKhanna
4022,Robina7878
4023,BlockchainEng
4024,ActOutActNow
4025,Jamestown01986
4026,callmekaye__
4027,A1VerminRemover
4028,repsac3
4029,dannylemmon88
4030,CalebR312
4031,MelissaBParker
4032,MaxineSugarman
4033,IrishBrian2
4034,EllieJay43
4035,WithFeminism
4036,FundingASAP
4037,KatieKaboom3
4038,SSTX_1990
4039,favianaalicano
4040,Barriefg
4041,nancyconklinsto
4042,kattitudes
4043,DemsDigital
4044,imtutwo1
4045,KathrynWeisberg
4046,philnevergiveup
4047,JeffFis55884758
4048,ijeepgirl6
4049,HardsonMac
4050,alexkledzik
4051,MsMyaEvans
4052,Michell52983434
4053,NinaSRussell
4054,lyntly1
4055,PauletteStL
4056,Bryce__Johnston
4057,ElizaLansing
4058,CristaDee72
4059,TraceyN59748208
4060,mamabirdconk
4061,letat_lechat
4062,sevenbowie
4063,obenjamin0oo7
4064,JustAGirlHere23
4065,RocketToAStar
4066,zrjaffe
4067,ElleMcGil
4068,FranklinLambe20
4069,HADENYOUNG
4070,cruseranna
4071,ariander713
4072,hanleyhiggins
4073,agboettcher
4074,AlisiaSchu1
4075,sharkandolive
4076,scrubs_and_ink
4077,meghanwalkr
4078,goobywad
4079,ADSchindler
4080,cshapir2
4081,kmhaines
4082,annekaustin
4083,sme_177
4084,alison985
4085,MarcyMN
4086,CinthiaForPhx
4087,notadotard
4088,HammurabiCode
4089,MalloryMcMorrow
4090,JacobARains
4091,MyP_Chicago
4092,bt4bbs
4093,rebekahcoffee
4094,chattyjj
4095,jurzygl007
4096,annasmorrison
4097,OuiserB_NC
4098,waterfrogwater
4099,prochoiceguru
4100,KauaiHorses
4101,MikeGD100
4102,PlannedParentWC
4103,VoteBLUEonNOV8
4104,Lo_B32
4105,MangaAza
4106,guacfeminist
4107,WoodstockMarch
4108,ImpishMisconcep
4109,Cleary313K
4110,douglas23958838
4111,TheTruthh______
4112,ASMMaker
4113,13luthe
4114,Emma_clare_8
4115,fed_up_to_here
4116,LittleFryingPan
4117,jimmythegourd
4118,DashikaW6
4119,kerryogrady5280
4120,TheySeemWrong
4121,JeradVSutton
4122,bryson9213
4123,digitalrose9
4124,sikntyrd54
4125,cyp3
4126,thatFreemason
4127,annecblackmore
4128,ASUHaifa
4129,fashionandmutts
4130,suneetmahandru
4131,bix783
4132,florida_female
4133,JimmyGomezCA
4134,chapulinpena
4135,votemoscato
4136,RepJimmyGomez
4137,ohmygaa1
4138,happywhale360
4139,Jesselboyer
4140,HAPhillips71
4141,jrzygirl13
4142,kashmir_women
4143,lsnpolitics
4144,phoenixjray
4145,Starlight42096
4146,womensmediacntr
4147,side_of_revenge
4148,imwithstupid005
4149,Patrici25078650
4150,jwang306
4151,elizabethxutang
4152,LangSyneAssoc
4153,ontheissuesgirl
4154,torilink
4155,ersugarman
4156,smith_danielleh
4157,joshuaskidmore8
4158,unitedtostop
4159,Hunter_Malone1
4160,CamrynLarsen
4161,jdennis247
4162,GreenRushMexico
4163,iwo_indian
4164,Heather27920745
4165,AutumnSodomy
4166,PPIAction
4167,Angelakaye777
4168,_pro_choice
4169,world_cartooon
4170,Justinmoffical
4171,gwen_sletten_
4172,rePROsFightBack
4173,CharlesPDavis
4174,QueenGnorga
4175,MargaretDrohen
4176,kcmill00
4177,teri_sez_hi
4178,ZfrioMarina
4179,danielle2u
4180,RepHanabusa
4181,resistdumbshit
4182,traceynREALTOR
4183,daviddowdy01
4184,HussainTopu02
4185,libary_lady
4186,ZulianJam
4187,_savtweets
4188,sleepyyflowers
4189,RyllieDanylko
4190,sar_oso
4191,TBaird1971
4192,lin_dingwei
4193,melanie_gov
4194,sherrcarr
4195,j_r_church
4196,hoftshon
4197,KelseyDenny
4198,mariellawatch
4199,socialistmeg
4200,AmerIndependent
4201,jmvernaelde
4202,Lrondo9
4203,CookseySavannah
4204,melindacasino
4205,coyotethewitch
4206,ghhorsfield
4207,aaamanda
4208,commondreams
4209,KellCope
4210,lefou23
4211,clark1eyedjack
4212,caseykatims
4213,FPAMaine
4214,JohnsonRyan19
4215,ericatherine93
4216,OrlethT
4217,babayaga88345
4218,5foot1inchofgay
4219,MissSeanSpicer
4220,KatahariFrazier
4221,crazyunclejoe
4222,CarolineSherm20
4223,nanshafer
4224,caritaw
4225,LindaMLC
4226,penguins4peace
4227,ShanaSchlabach
4228,Cyborg_Unicorn
4229,MandyAhr
4230,gtwife
4231,cynsvam
4232,PatentlySue
4233,WhiteOnyx981
4234,grandmabarbara
4235,nonsequiteuse
4236,bonagogo
4237,HIPAAHughes
4238,theOriginalKomz
4239,drew_t__
4240,noah_a_p
4241,HeidiRoseEsq
4242,Katweeta
4243,DogMomLex
4244,CWSOutreach
4245,MOFHC
4246,SchembriMel
4247,FemMajority
4248,rantsandguts
4249,inspired_idea
4250,Vicqysiwa3
4251,ChloDubs
4252,DanielsTeagan
4253,casnhtx
4254,kestrel1937
4255,gobuxgal
4256,PPESActs
4257,BeeGoddess64
4258,markleo1111
4259,sean_r_owen
4260,kristinmgentile
4261,y_mayayeva
4262,ngienatalia
4263,roselacour
4264,RepAnthonyBrown
4265,RepTimWalz
4266,chrish11594
4267,ACOGAction
4268,selkie_dream
4269,AriSafarrii
4270,ebwalliscsc
4271,lawgirlwa
4272,bren422
4273,TheDrDinge
4274,KeepBCFree
4275,gcmarts
4276,keystonecaseorg
4277,Dway79
4278,ScottHoustonCA
4279,ItyBityCatLady
4280,TheMizMercy
4281,EA_Miller17
4282,contraline
4283,VoteChoice
4284,lschallert
4285,that_overthere
4286,MisseyMoooo
4287,seporaefron
4288,madasawethen
4289,HorriganCaitlin
4290,haleyottem
4291,LindaKWS1
4292,pisceseason
4293,Liliana_Ascenci
4294,llcrabbe
4295,NAPAWF
4296,arabenthusiast
4297,DemWomenCaucus
4298,LindaKe32747273
4299,Karen_Ritter
4300,woman_equality
4301,Progress_NC
4302,elisedorazio
4303,M_Lipshutz
4304,Lagunasunset111
4305,LagunaBeachDems
4306,AveryGillick
4307,kappyfones
4308,ThaddusMbachu
4309,janey_barron
4310,_primordialsoup
4311,ethicstudies
4312,gerrydavid155
4313,Luckiecarms
4314,PPact
4315,MariusUrLate
4316,_jdriver
4317,ALSterley
4318,RuohanYang
4319,ELMarkD
4320,swamijie
4321,LINWOODWEEZEE
4322,MaryAnnSandife1
4323,MDABULKASHEM4
4324,kim4peace27
4325,OperationSLives
4326,Sando73K
4327,sugarme_plz
4328,pareecespuffs
4329,nk7735
4330,JGottsleben
4331,TribeGovernment
4332,PassRHCA
4333,AlasterClifford
4334,Rosie
4335,lissie_w
4336,RogueICURN
4337,_Justice4Always
4338,Indivisible_23
4339,Tolerance334
4340,charlot21842800
4341,towntaker
4342,MorghanAprelei
4343,Tu2Bene
4344,mercifulblend
4345,SavingLTLTrumps
4346,DaveElkinson
4347,campoverdesumb5
4348,IAMDIRTYYDAN
4349,YrBirthControl
4350,malloryschwarz
4351,rammyswag
4352,TruffleBrain
4353,Wynk2U
4354,SarahSmith4WA
4355,pkbradley
4356,sonianorton95
4357,WVFREE
4358,ArletteTinsley
4359,ALWomensCenter
4360,jsquinter
4361,TitaniaFae1
4362,ARosePozzi
4363,aaallix
4364,BadKarmaIn2020
4365,BambiKay22
4366,Momis_Mom
4367,AnneBonny1982
4368,BlakeRocap
4369,hea_therr
4370,2020hazeliz
4371,kerricwade
4372,GumbyAnne
4373,KimberleyTanks3
4374,karinnehill
4375,CohenLorenz
4376,Catholic4Choice
4377,kgoods94
4378,OmarS_89
4379,ChrissyAnecito
4380,HAbbaraju
4381,weinercob
4382,FazioSierra
4383,janestclaire95
4384,DianneNora
4385,WriteyJennaB
4386,abortionfundpa
4387,cfcmonitor
4388,dulaney_emma
4389,RepDwightEvans
4390,kathygard
4391,polito_mom
4392,juli_adhikari
4393,sarahsophdean
4394,julietulbert
4395,kirstentinople
4396,Gotham404
4397,gutman_sarah
4398,gumplr
4399,JNeilPhD
4400,roseburgraised
4401,mpeace
4402,MattEnjoysLife
4403,Jolie1982
4404,Pri_Borpujari
4405,unfollowmetbh
4406,robert_L54
4407,lucaschompchomp
4408,SainSandi
4409,MissDemocrat
4410,hufflepuff36
4411,BMurphg
4412,AmandaKrzepicki
4413,HelenSaintHelen
4414,audge9129
4415,Kreysawesome
4416,blockingbots
4417,fluffymoozuki16
4418,audreyyynelson
4419,Dzigavertovv
4420,bethsknits
4421,dunckel_p
4422,lifetweetsduh
4423,FrankPallone
4424,latrice_n_w
4425,tfreds21162
4426,Bruchell1
4427,Im_TheAntiTrump
4428,MadSpikyFruit
4429,Stanton_Strong
4430,shouldvbeenason
4431,blakely_hill
4432,adnanukhan
4433,shaymaybury4
4434,Lorelahia
4435,anachsunamon
4436,SonyaHearst
4437,frank_sheung
4438,ShelShoK9s
4439,julietdcdem
4440,WholeWomans
4441,SleepSkee
4442,suzthinkz
4443,HouseAdm_Dems
4444,BrooksHooper
4445,haleyv151
4446,CopeFTucker
4447,alexandergreyyy
4448,orphansyemen
4449,UptownGirl_xo
4450,htxnessa
4451,lowkey_lilo
4452,SWWomensLaw
4453,ajphdeputyed
4454,BonnieKOliver
4455,real_rrv
4456,s_smadi46
4457,AJ02061
4458,SheriFlanders
4459,Fiveonthedot
4460,Lord_Joseph
4461,thewendywink
4462,sandwichears
4463,slsinca
4464,March0nSD
4465,MonzeradR
4466,Peter1Uloons
4467,gabrielleiris90
4468,Sds18543
4469,djkingassassin
4470,lafantome
4471,6BillionPeople
4472,Rimusic1
4473,RogerRgrdavid4
4474,abortionfundAZ
4475,LukeeCS
4476,Hoyt_Mr_
4477,verified
4478,VioletReads
4479,frankiechiweezy
4480,drhouse15545
4481,NewsfeedDK
4482,tadros_98
4483,Bufclayman
4484,davidmrowca91
4485,DanielBeerthuis
4486,NotAcquiescing
4487,CCDUTH01
4488,bringinmore
4489,TWWLosAngeles
4490,Sheragh14917512
4491,RepDanKildee
4492,AlbertTLunde
4493,austrokurz
4494,rios_the_bold
4495,FearlessJLK
4496,hmbeagle
4497,FrogorToad
4498,DiploMomMumbai
4499,arlene_reyna
4500,dannerandleman
4501,DemsAbroad
4502,Zaneyzen13
4503,DW415DW
4504,coop376
4505,floridamiramar
4506,davge107
4507,standardforlife
4508,aloe0812
4509,missmariah_t
4510,786_2812
4511,kater8868
4512,bananabluepro
4513,KathyDiefenbach
4514,Marengel4
4515,juliawithana
4516,Womenrisingall
4517,DCMTennis
4518,nancypRDN
4519,tvislocky
4520,laurenashlyy
4521,DoctorHollyDVM
4522,YourAuntieAlex
4523,KateNorris17
4524,clairmc
4525,Wolfey33
4526,Pou_Liniella
4527,vedpragyan
4528,lopereny
4529,MingusInMalvern
4530,XianAtty
4531,apgarsa
4532,clinicboss
4533,jamali_maryam
4534,hsuoear
4535,isawthesethings
4536,jakeweilers
4537,BlueTraneing
4538,Caty_LG
4539,staceynewman
4540,alexiscole
4541,csilberman70
4542,introblurt
4543,clg0519
4544,JennieinDC
4545,Jeanie_Donovan1
4546,sfarrell81
4547,mpgPhD
4548,scdigiac
4549,TEMullen
4550,SFGiantsMissy
4551,abbybron
4552,Yellellen
4553,BeccaHialeah
4554,StephanieGlover
4555,Melissa_Angell
4556,MariaOparil
4557,MtnGirl1972
4558,LauraDorle
4559,adriannehughes
4560,abigail_doull
4561,thisniss
4562,StephanieR729
4563,justsnap2
4564,m4ler
4565,amsterdizzle
4566,Ginny_ficaddict
4567,TrumpsToxic
4568,resistomatic
4569,imcosta1
4570,CrushTheCheeto
4571,paigejellis
4572,ConcernedinTX
4573,Ffhheather
4574,RepEspaillat
4575,odinvpole
4576,womensmarchmi
4577,MacPlymouth
4578,yane1515
4579,dwaynecobb
4580,ShannonRuef
4581,GenderSexLaw
4582,GlobalHERnotGAG
4583,SRHRforAll
4584,HSchneir
4585,woodshorse
4586,wethepeopleTX31
4587,RecoveryRocksU
4588,lisahbartley
4589,SikderAhiduzzam
4590,PaloAltoKaren
4591,cbergevin
4592,naenae82575
4593,MinervaSeas
4594,RPMAstronomy
4595,politicalgeneve
4596,lchalat
4597,AtheistAnthonyH
4598,RepBera
4599,joolliess
4600,redi1209
4601,pcblack65
4602,broomfielddems
4603,moondragon420
4604,BMAlbaugh17
4605,cmrush1112
4606,DapperDemocrat
4607,BeckyPhillips9
4608,rweber417
4609,JoannDeM
4610,upstander_2
4611,MrScottMairs
4612,mchicon
4613,teqinora
4614,hturner2090
4615,RuralLefty
4616,o_larita
4617,nona2578
4618,maxwellbork
4619,dvyscott
4620,karilyn23
4621,SistersLoveD1D2
4622,NotThatBean
4623,dolfin513
4624,KristinOlliney
4625,ann827
4626,danielafc
4627,ProChoice_SB
4628,L1957Mike
4629,Rivers2x
4630,ExpeditNon
4631,mlwinsto
4632,CltrotLyn
4633,gurl_pacific
4634,EmoSupportHippy
4635,cieraaab1
4636,VeronikaPaluch
4637,RepJayapal
4638,RepBarragan
4639,Klatsch4Action
4640,FlowerInFaith
4641,kendalllawrenz
4642,zariharat
4643,ABallhagen
4644,WomanProjectHQ
4645,LeighAnn_C
4646,n_ise27
4647,sugesage
4648,Lotusgirl625
4649,peoples_defense
4650,stogieandbacall
4651,Cricquette_
4652,RHarrisRobinson
4653,stevenmclemens
4654,SarestBearest
4655,POOLTABLE_MOVER
4656,Fuzzlemuffins
4657,Gjagan727Jagan
4658,ECGNecBake
4659,synesthete1
4660,KHidawi
4661,Nycd16Indivis
4662,samiamsamh
4663,modushomes
4664,Belinda_McBride
4665,i_kosmos
4666,LynneWeil
4667,PattyHawbaker
4668,steffibadanes
4669,Bob_Beaulaurier
4670,conniecuoco
4671,Fuzzypants1611
4672,MelissaB76
4673,TheresaDupuis3
4674,TChimbwanda
4675,goerizr
4676,bigalrlz
4677,ctfmuse
4678,LaurenJane2588
4679,RepRaskin
4680,inakigcabeza
4681,cleverlandkev
4682,Response2020
4683,NickSilvey12
4684,MatthieuQi
4685,sophiaoftara
4686,actinfonetwork
4687,DamienQuits
4688,tygerdicus
4689,LTrimmr
4690,NeoPolEnamorada
4691,erikafernc
4692,Kromines
4693,ActTogetherMA
4694,democrzgirl
4695,shoegal1544
4696,debannis
4697,AnnaMonrose
4698,101Funsun
4699,LJREIDMD
4700,OGMelMack
4701,JHabes726
4702,DBChirpy
4703,mrosslevin
4704,pattymcshane55
4705,abby_kingsley
4706,tarheelblue98
4707,DoughBoyMan
4708,kenia_g5
4709,MWMulder1965
4710,shawnjjstewart
4711,socialstability
4712,IssuesVoter
4713,LaveCharla8
4714,mtndancer
4715,PolicingEquity
4716,mojoJoeJoe300
4717,PleaseVoteUSA
4718,LIBERTYvsTRUMP
4719,CaseyLBaker
4720,dal_dalbourassa
4721,DonotheRhino
4722,IfWhenHow_VLS
4723,VegasTaCoCaT
4724,dionnak
4725,FaridHala
4726,Lystless
4727,Only46Percent
4728,Ma_2twz00
4729,judy_grizzard
4730,BeInspiredRF
4731,Jeanniewhitman1
4732,freddymac97
4733,DY_GiveMeLibrty
4734,vet1928
4735,Jaldevine13
4736,novahouston_
4737,karambutan
4738,Sgoggin91
4739,NeoAltUniverse
4740,dawnleebrewer
4741,hannahziporah
4742,AaronTacy
4743,Rachel_Zeeee
4744,dvnaron
4745,RepScottPeters
4746,RepRobinKelly
4747,RepGregoryMeeks
4748,Cleve216822
4749,SMCollins2
4750,StopTrumpNow_
4751,JaniceHartung
4752,MaslowMama
4753,Dina_titus_
4754,Krystal68627799
4755,Lshortiebomb
4756,FightHate2017
4757,grosserblan
4758,griffithmelanie
4759,DPMCanty
4760,northwestraven1
4761,HeatherMedcalf
4762,Sharnnan
4763,afkraz
4764,ellen_spins
4765,ZGMMMMM
4766,warpdesign
4767,donnafrassetto
4768,dmb0914
4769,MiseryXchord
4770,KathrynBambino
4771,Biznezwitch
4772,kinneret
4773,treehousehill
4774,LisaHayesClark
4775,2roamunseen
4776,MeganHuber22
4777,HahnReporting
4778,krissyispissy
4779,DavidSieden
4780,Stand4Liberty
4781,Conrad75
4782,DemWomenMntyCo
4783,Nomalcolmno
4784,HailThee
4785,rameshrd
4786,rizzreed
4787,katealyon
4788,ManlyrogRoger
4789,IndivisibleSoCo
4790,CarolLoscalzo
4791,soledadobrien
4792,paulryansmail
4793,jammywammy126
4794,Kristin_Eliza
4795,protectplannedp
4796,hminchew
4797,beccakdennis
4798,dillysev
4799,pai_org
4800,christinasemmel
4801,tweet4civicact
4802,ozzyfan1962
4803,ViyanYousif
4804,Indivisible_WA9
4805,kariSwag60
4806,angelrope
4807,_karavaggio_
4808,TrishReda
4809,asporovec
4810,VirginiaAbs
4811,sbhowley
4812,WaywardGirls_TV
4813,erniebufflo
4814,Southpaw253
4815,SaraImersheinMD
4816,tngaston
4817,slwslw790
4818,abortionstoryp
4819,Feliciastukey1
4820,maura_munley
4821,soveryupset
4822,WolvenMichigan
4823,RepBarbaraLee
4824,MaravillaHelen
4825,birdgehrl
4826,RepDonBeyer
4827,RepJerryNadler
4828,nadiachait
4829,CarpeJugular
4830,Anna_Snackz
4831,vtmeghan
4832,alisonturkos
4833,cfrost674
4834,fairygodmomma
4835,caraet
4836,SmNasta86
4837,gisantelli
4838,skyebeare
4839,PPPA_MegRoach
4840,juliadstafford
4841,emilycrockett
4842,pherrero_
4843,lydiastuckey
4844,Katie_Speak
4845,KellyBaden
4846,laurenBpaulk
4847,ReproRights
4848,jesdenm
4849,kelseym88
4850,outpaigeous
4851,a_thaisanj
4852,nwaafund
4853,RepPerlmutter
4854,jackarriaga
4855,ldavisstover
4856,MvigneC
4857,dknycliberal1
4858,alejand91236886
4859,SamanthaRWarren
4860,GaylynnBurrough
4861,rachelneaster
4862,snebarot
4863,maryschill
4864,EEMahaffey
4865,andrewfrol
4866,repdinatitus
4867,homegypsy
4868,RepMaloney
4869,daomination
4870,RepAdamSchiff
4871,Bookcharmer
4872,janschakowsky
4873,RepSpeier
4874,xpostfactoid
4875,PeterWelch
4876,RepTedLieu
4877,cparisi424
4878,JacquelynBolen
4879,claireviall
4880,RepJimmyPanetta
4881,Liz8591
4882,Kimberly_Esp
4883,DorisMatsui
4884,lizboaamsterdam
4885,ZackMMarshall
4886,amhoop
4887,RachelFey
4888,kissingfauna
4889,natalie248
4890,dandydragonfly
4891,kvconner
4892,lizskoski
4893,jacpol
4894,SMIRepr
4895,marakuhne
4896,JanRN610
4897,SweeMarie68
4898,HammerinHal
4899,navygirljax
4900,CoopsJ99
4901,theemegadee
4902,mandalyn_yinger
4903,glaindochefigar
4904,promises4progre
4905,seventytwodays
4906,ladydick_
4907,laurirose
4908,SeeAprilWork
4909,camrleonard
4910,sarahcoentuff
4911,CC_KAL
4912,dhaze15
4913,Klcprice
4914,JG4Justice
4915,amykelbick
4916,DocEMurray
4917,Oca_Gurl
4918,LouDoench
4919,CR_LF
4920,a_nouga
4921,paitlynkroner
4922,ashleyerin_a
4923,jennycfab
4924,jesswilliamssd
4925,tomjenkinsacts
4926,grumpy2481
4927,freeandclear1
4928,AllieFeldman212
4929,KayleeKirsch
4930,gabstergee
4931,littlestwilson
4932,rhr7777
4933,RuthNBetty
4934,eak919
4935,savage_azn
4936,lsokeefe44
4937,stephy1771
4938,AllyBoguhn
4939,theFword527
4940,KmSmmns
4941,gherklyn
4942,edenps
4943,MikeZ37
4944,kyrahaychapman
4945,msmendezbrady
4946,katorigasuki
4947,intransit___
4948,tracypalooza2
4949,emily_FEL
4950,shame_y
4951,katesgifford
4952,FREEaggies
4953,dinatitus
4954,megschurr
4955,SallyFinneran
4956,AllAboveAll
4957,RSwirling
4958,am11265
4959,GeorgeanneUsova
4960,MCinDC
4961,noliavega
4962,Guttmacher
4963,Italiana82
4964,mikhaelann
4965,ffloucet
4966,helmsinki
4967,aparker15
4968,azoreandoc
4969,TheWorldEgg
4970,SIECUS
4971,MarcIannSF
4972,c_bccc
4973,leahbowder
4974,morecollbell
4975,ColoradoDC
4976,philoso_her
4977,TanielDanner
4978,deesriv
4979,TeeSwanJr
4980,belladrakes
4981,MissChris121
4982,sdesantiago18
4983,NFPRHA
4984,LizMohammed
4985,RachelMiller49
4986,CAPWomen
4987,nwlc
4988,LizaLundLA
4989,prhdocs
4990,REPRORising_VA
4991,WhoIsEdwith
4992,rebelwindnyc
4993,RaeRoca
4994,danielleacorley
4995,StrongLykHeifer
4996,1MegDonovan
4997,ResistOhio
4998,SanDiegoAreaNOW
4999,VainFeminist
5000,dcfeminista
5001,melodramasmith
5002,MYEPDerek
5003,OGovaachiever
5004,AuntDeb4
5005,LisaLLindleyGMU
5006,kirstenharrell
5007,gammylovesu
5008,mjohnstonalz
5009,portraitse
5010,RyanOtto_14
5011,WmPatton
5012,ChaiKhera
5013,pauly2coffees
5014,MaggieMolasses
5015,laurelked
5016,mollycriqui
5017,tiffsiu
5018,DayCarv
5019,CaseyRoark
5020,ek_burns
5021,DrSharonBober
5022,Parkerbees
5023,LeighannC1
5024,calmdownjomarch
5025,meganbarnes2
5026,malnonne
5027,Bdioncavacas
5028,jamiebstarr
5029,guaca_moIIy
5030,RepDianaDeGette
5031,jse230
5032,Mandizzle44
5033,KeeleyRick1
5034,CanadiensFan
5035,susiemcdonnell
5036,jp_yampey
5037,pppswaction
5038,casschass
5039,PollyWebHC
5040,cassiefiveone
5041,Suziebeth22
5042,chelliepingree
5043,LeighCWhittaker
5044,Itsmee_JG
5045,inez_kaminski
5046,lynayerickson
5047,molly_molecule
5048,ShakcityMartin
5049,renayws
5050,Deezy031
5051,JenniferMcGriff
5052,erinjoc
5053,pgburner
5054,ajaynemarr
5055,Jessi_inDC
5056,TessYocom
5057,emtz86
5058,jennyko_xo
5059,upbeatprof
5060,RepKathleenRice
5061,streganona_stan
5062,kayahswanson
5063,kimyaf
5064,StephSwisher934
5065,sophiateague
5066,JoergDreweke
5067,gracenapolitano
5068,MaravillaMyra
5069,michellh4
5070,SaraLueders
5071,TheGraceRogers
5072,sarawgordon
5073,progressive_es
5074,prochoiceoregon
5075,HSBuckles
5076,CecileRichards
5077,nesto_92
5078,RepLawrence
5079,TRasmer
5080,RepJudyChu
5081,LemInTheWorld
5082,wellis68
5083,jessrthur
5084,carleegriffeth
5085,RepSchrader
5086,JoeCrowleyNY
5087,RepDelBene
5088,RepAdamSmith
5089,BradSherman
5090,joekennedy
5091,repsandylevin
5092,avowtexas
5093,agarciaditta
5094,RepDWStweets
5095,dominicds
5096,RepLoisFrankel
5097,lcollinsp
5098,AdvocatesTweets
5099,RepLujanGrisham
5100,BettyMcCollum04
5101,NARAL
5102,RepBonamici
5103,mabr930
5104,HouseDemocrats
5105,anthonyjr_
5106,RepAdams
5107,RepEliotEngel
